dataset,embedding_size,num_layers,fold,loss,f1,acc,lr,it,peak_mem,seed,ppv
amplus,256,2,2,0.6882595201594585,0.6633212884286117,0.76965,0.1009700000286102,1989.0,1454038016.0,2,1
amplus,256,2,2,1.1054799975700962,0.391609451766079,0.6292,0.1009700000286102,1178.0,1454038016.0,2,0
amplus,256,3,2,0.6203466039914874,0.710932144845265,0.79645,0.1009700000286102,1970.0,2709489664.0,2,1
amplus,256,3,2,0.973989200193794,0.4986262058154792,0.6715,0.1009700000286102,1605.0,2709489664.0,2,0
amplus,256,4,2,0.5757606165384858,0.7366286432518323,0.81255,0.1009700000286102,1999.0,3700744192.0,2,1
amplus,256,4,2,0.8873744062759215,0.5607190296717975,0.7033,0.1009700000286102,1571.0,3700744192.0,2,0
amplus,256,5,2,0.5522450413669572,0.7450421191922965,0.81795,0.1009700000286102,1997.0,3791060992.0,2,1
amplus,256,5,2,0.8340363620913959,0.5933645106117262,0.7178,0.1009700000286102,1583.0,3791060992.0,2,0
amplus,512,1,2,1.347084561850518,0.226014974036435,0.53935,0.1009700000286102,1635.0,2202979840.0,2,1
amplus,512,1,2,1.4881091360114975,0.1664019927613548,0.48805,0.1009700000286102,902.0,2202979840.0,2,0
amplus,512,2,2,0.6554695407027373,0.6822000724476123,0.78235,0.1009700000286102,1997.0,2771835904.0,2,1
amplus,512,2,2,1.0056646646046503,0.4333136137766112,0.6655,0.1009700000286102,1668.0,2771835904.0,2,0
amplus,512,3,2,0.5848074060542946,0.7200492683720074,0.805,0.1009700000286102,1999.0,5151377408.0,2,1
amplus,512,3,2,0.900935766818977,0.5375741968945191,0.69995,0.1009700000286102,1985.0,5151377408.0,2,0
amplus,512,4,2,0.5346398500171152,0.7517535977797722,0.8241,0.1009700000286102,1995.0,7050797056.0,2,1
amplus,512,4,2,0.8262920101292044,0.5884471177051542,0.72405,0.1009700000286102,1999.0,7050797056.0,2,0
amplus,512,5,2,0.5152283673478695,0.7657404017026206,0.8332,0.1009700000286102,1999.0,7177605120.0,2,1
amplus,512,5,2,0.76863542307307,0.6308367749894256,0.74505,0.1009700000286102,1979.0,7177605120.0,2,0
amplus,1024,1,2,1.3088195173726116,0.2390163993516335,0.55645,0.1009700000286102,1896.0,4359585280.0,2,1
amplus,1024,1,2,1.4486010724932583,0.1764365342557817,0.5052,0.1009700000286102,980.0,4359585280.0,2,0
amplus,1024,2,2,0.6207124766923008,0.696454592403238,0.79675,0.1009700000286102,1999.0,5404515328.0,2,1
amplus,1024,2,2,0.9336088978547022,0.4647773861438184,0.68985,0.1009700000286102,1660.0,5404515328.0,2,0
amplus,1024,3,2,0.5543458113752912,0.7371520256429174,0.81695,0.1009700000286102,1999.0,10036993024.0,2,1
amplus,1024,3,2,0.839822503194777,0.5614941723494129,0.71985,0.1009700000286102,1995.0,10036993024.0,2,0
amplus,1024,4,2,0.5316057717688131,0.7542263254666056,0.82625,0.1009700000286102,1999.0,13763465216.0,2,1
amplus,1024,4,2,0.7851935845439194,0.6082184237969848,0.7367,0.1009700000286102,1999.0,13763465216.0,2,0
amplus,1024,5,2,0.5227257869049475,0.7647239005240516,0.83085,0.1009700000286102,1999.0,13951382528.0,2,1
amplus,1024,5,2,0.7346773452252884,0.6439993763870047,0.75555,0.1009700000286102,1987.0,13951382528.0,2,0
amplus,256,1,3,1.387441828934855,0.2179877763082076,0.52325,0.1009700000286102,1409.0,1126821376.0,3,1
amplus,256,1,3,1.518296856636109,0.1630125119232678,0.475,0.1009700000286102,834.0,1126821376.0,3,0
amplus,256,2,3,0.6853571674812446,0.6627199573158371,0.7719,0.1009700000286102,1962.0,1454038016.0,3,1
amplus,256,2,3,1.0678482835603782,0.4006795676201035,0.6462,0.1009700000286102,1354.0,1454038016.0,3,0
amplus,256,3,3,0.6241551470898278,0.7092446305914824,0.7957,0.1009700000286102,1975.0,2709489664.0,3,1
amplus,256,3,3,0.9549376170470169,0.5046586909270169,0.678,0.1009700000286102,1468.0,2709489664.0,3,0
amplus,256,4,3,0.5976508823720242,0.7233346224551207,0.80255,0.1009700000286102,1999.0,3700744192.0,3,1
amplus,256,4,3,0.8696692581252222,0.5624284856743438,0.71055,0.1009700000286102,1684.0,3700744192.0,3,0
amplus,256,5,3,0.5809869972455546,0.7375878823413484,0.80965,0.1009700000286102,1953.0,3791060992.0,3,1
amplus,256,5,3,0.8152179929063047,0.6124700676629007,0.7308,0.1009700000286102,1746.0,3791060992.0,3,0
amplus,512,1,3,1.342069183187852,0.2349851582676724,0.5426,0.1009700000286102,1758.0,2202979840.0,3,1
amplus,512,1,3,1.4789781381642924,0.1708571522502947,0.49395,0.1009700000286102,942.0,2202979840.0,3,0
amplus,512,2,3,0.6574401169614766,0.6723806268418959,0.77905,0.1009700000286102,1995.0,2771835904.0,3,1
amplus,512,2,3,1.001224900532001,0.4306016483169114,0.66615,0.1009700000286102,1453.0,2771835904.0,3,0
amplus,512,3,3,0.5918854786984719,0.7245714185562437,0.808,0.1009700000286102,1999.0,5151377408.0,3,1
amplus,512,3,3,0.8973561999916896,0.5351213169839639,0.70135,0.1009700000286102,1583.0,5151377408.0,3,0
amplus,512,4,3,0.550169716552859,0.7479805867070399,0.82205,0.1009700000286102,1998.0,7050797056.0,3,1
amplus,512,4,3,0.8194885717459085,0.5950502467005018,0.7263,0.1009700000286102,1999.0,7050797056.0,3,0
amplus,512,5,3,0.5245458328810668,0.7608062113148945,0.83075,0.1009700000286102,1998.0,7177605120.0,3,1
amplus,512,5,3,0.7599127579051418,0.6330831184782737,0.7483,0.1009700000286102,1933.0,7177605120.0,3,0
amplus,1024,1,3,1.3018906479568924,0.242626780697512,0.55905,0.1009700000286102,1986.0,4359585280.0,3,1
amplus,1024,1,3,1.456017439981703,0.1775619949177962,0.50595,0.1009700000286102,990.0,4359585280.0,3,0
amplus,1024,2,3,0.6216160656692636,0.6983688275228201,0.7952,0.1009700000286102,1996.0,5404515328.0,3,1
amplus,1024,2,3,0.9389834660127726,0.4787822960404357,0.6905,0.1009700000286102,1792.0,5404515328.0,3,0
amplus,1024,3,3,0.5570898862689084,0.7429004982420286,0.8185,0.1009700000286102,1999.0,10036993024.0,3,1
amplus,1024,3,3,0.8366176704001775,0.5747450250199667,0.724,0.1009700000286102,1996.0,10036993024.0,3,0
amplus,1024,4,3,0.528216166305284,0.7608623910244717,0.8287,0.1009700000286102,1999.0,13763465216.0,3,1
amplus,1024,4,3,0.7716763075312555,0.6209807529638245,0.7446,0.1009700000286102,1999.0,13763465216.0,3,0
amplus,1024,5,3,0.5184737716142531,0.7637594610035928,0.83155,0.1009700000286102,1997.0,13951382528.0,3,1
amplus,1024,5,3,0.7269641955362578,0.6487899662947699,0.75815,0.1009700000286102,1983.0,13951382528.0,3,0
amplus,256,1,4,1.3843670376555914,0.2210544028159146,0.52755,0.1009700000286102,1514.0,1126821376.0,4,1
amplus,256,1,4,1.5182190059898508,0.1632680219624735,0.47645,0.1009700000286102,686.0,1126821376.0,4,0
amplus,256,2,4,0.6898152806245578,0.6611305974274884,0.77015,0.1009700000286102,1995.0,1454038016.0,4,1
amplus,256,2,4,1.0722258653167742,0.4075685996001049,0.64195,0.1009700000286102,1316.0,1454038016.0,4,0
amplus,256,3,4,0.636003690040939,0.6905681724350907,0.78755,0.1009700000286102,1999.0,2709489664.0,4,1
amplus,256,3,4,0.9737812101663034,0.4928200137515115,0.6711,0.1009700000286102,1393.0,2709489664.0,4,0
amplus,256,4,4,0.5837057246651652,0.7284082241907576,0.8071,0.1009700000286102,1990.0,3700744192.0,4,1
amplus,256,4,4,0.8761595637041922,0.5630929526549151,0.70265,0.1009700000286102,1548.0,3700744192.0,4,0
amplus,256,5,4,0.5650350139024375,0.7407276311392887,0.8138,0.1009700000286102,1995.0,3791060992.0,4,1
amplus,256,5,4,0.8230688993797527,0.5954812661561257,0.72325,0.1009700000286102,1545.0,3791060992.0,4,0
amplus,512,1,4,1.3435413350597425,0.2336078439135499,0.54565,0.1009700000286102,1828.0,2202979840.0,4,1
amplus,512,1,4,1.4790892091077468,0.1711281565433162,0.4912,0.1009700000286102,910.0,2202979840.0,4,0
amplus,512,2,4,0.645688917709569,0.684838849626513,0.7878,0.1009700000286102,1994.0,2771835904.0,4,1
amplus,512,2,4,1.0028113666163698,0.4419230530798436,0.66775,0.1009700000286102,1448.0,2771835904.0,4,0
amplus,512,3,4,0.5858234356760875,0.7211166939631832,0.8073,0.1009700000286102,1998.0,5151377408.0,4,1
amplus,512,3,4,0.8967762227182539,0.5403352891846228,0.7041,0.1009700000286102,1927.0,5151377408.0,4,0
amplus,512,4,4,0.5464739143974604,0.7466051408386725,0.82075,0.1009700000286102,1996.0,7050797056.0,4,1
amplus,512,4,4,0.8381409843300885,0.5854449600419775,0.71925,0.1009700000286102,1984.0,7050797056.0,4,0
amplus,512,5,4,0.5413931788905222,0.7523410384808655,0.8234,0.1009700000286102,1999.0,7177605120.0,4,1
amplus,512,5,4,0.7774139443548111,0.6226358806904065,0.73825,0.1009700000286102,1763.0,7177605120.0,4,0
amplus,1024,1,4,1.311260134761817,0.2429472271835479,0.5569,0.1009700000286102,1934.0,4359585280.0,4,1
amplus,1024,1,4,1.456684741400323,0.1790815886824144,0.5027,0.1009700000286102,951.0,4359585280.0,4,0
amplus,1024,2,4,0.6225635606093806,0.6939208326723452,0.794,0.1009700000286102,1994.0,5404515328.0,4,1
amplus,1024,2,4,0.9435198424222944,0.4732684222620835,0.68855,0.1009700000286102,1688.0,5404515328.0,4,0
amplus,1024,3,4,0.5581636864195402,0.7398352405766271,0.8168,0.1009700000286102,1995.0,10036993024.0,4,1
amplus,1024,3,4,0.8457300593621067,0.569238868718315,0.7189,0.1009700000286102,1990.0,10036993024.0,4,0
amplus,1024,4,4,0.5289612364907711,0.7591009532878455,0.8284,0.1009700000286102,1991.0,13763465216.0,4,1
amplus,1024,4,4,0.7776627592728395,0.6111398251953597,0.7397,0.1009700000286102,1996.0,13763465216.0,4,0
amplus,1024,5,4,0.505007090344483,0.7698856016137261,0.83505,0.1009700000286102,1999.0,13951382528.0,4,1
amplus,1024,5,4,0.7314678539571038,0.6486162852399187,0.759,0.1009700000286102,1999.0,13951382528.0,4,0
dblp,256,1,0,0.6071133368471581,0.6294893286598595,0.6809,0.0404459983110427,1721.0,1508043264.0,0,1
dblp,256,1,0,0.6105316612380671,0.6261435359428514,0.6801,0.0404459983110427,1316.0,1630923776.0,0,0
amplus,768,1,0,1.324567522891652,0.2376768667904412,0.55095,0.1009700000286102,1654.0,3283937280.0,0,1
amplus,768,1,0,1.4669760503600342,0.1781749740733679,0.50185,0.1009700000286102,907.0,3283669504.0,0,0
amplus,768,2,0,0.627077179649415,0.6973038454658638,0.7938,0.1009700000286102,1999.0,4091209728.0,0,1
amplus,768,2,0,0.9618973750323784,0.4589925233249461,0.6799,0.1009700000286102,1776.0,4091209728.0,0,0
amplus,768,3,0,0.5692061800952026,0.7317952443604763,0.81145,0.1009700000286102,1994.0,7594163712.0,0,1
amplus,768,3,0,0.8623938622771171,0.552189235987453,0.71225,0.1009700000286102,1946.0,7594163712.0,0,0
amplus,768,4,0,0.5433341661404029,0.752837083769924,0.8233,0.1009700000286102,1994.0,10406173696.0,0,1
amplus,768,4,0,0.7929408462090847,0.6081111792533139,0.73715,0.1009700000286102,1988.0,10406173696.0,0,0
amplus,768,5,0,0.5251145336245153,0.7586078521116573,0.8291,0.1009700000286102,1996.0,10560970752.0,0,1
amplus,768,5,0,0.7579222202983561,0.6289839017183774,0.7448,0.1009700000286102,1999.0,10560970752.0,0,0
amplus,768,1,1,1.3313194762618643,0.2283059748436368,0.5434,0.1009700000286102,1410.0,3283669504.0,1,1
amplus,768,1,1,1.464094135380552,0.1737721846653691,0.4992,0.1009700000286102,886.0,3283669504.0,1,0
amplus,768,2,1,0.6323484666565704,0.6972941548407947,0.79205,0.1009700000286102,1999.0,4091209728.0,1,1
amplus,768,2,1,0.9704675811775788,0.4620424054034552,0.68075,0.1009700000286102,1668.0,4091209728.0,1,0
amplus,768,3,1,0.581445293107372,0.7265954108953241,0.80795,0.1009700000286102,1999.0,7594163712.0,1,1
amplus,768,3,1,0.8598042732715332,0.5554732493670242,0.7123,0.1009700000286102,1957.0,7594163712.0,1,0
amplus,768,4,1,0.5501819788056778,0.7471821806256644,0.82175,0.1009700000286102,1994.0,10406173696.0,1,1
amplus,768,4,1,0.8025913171773428,0.6082425694575841,0.73525,0.1009700000286102,1998.0,10406173696.0,1,0
amplus,768,5,1,0.5307369230667195,0.7587565251929161,0.82835,0.1009700000286102,1996.0,10560970752.0,1,1
amplus,768,5,1,0.7466205701141333,0.6412680268568696,0.75145,0.1009700000286102,1999.0,10560970752.0,1,0
amplus,768,1,2,1.3223281952439845,0.2366693464878301,0.5529,0.1009700000286102,1968.0,3283669504.0,2,1
amplus,768,1,2,1.4614311883544284,0.1766806722035859,0.5001,0.1009700000286102,911.0,3283669504.0,2,0
amplus,768,2,2,0.6296908335041168,0.6956599880308683,0.7902,0.1009700000286102,1999.0,4091209728.0,2,1
amplus,768,2,2,0.968549116831623,0.4543940598951443,0.68005,0.1009700000286102,1743.0,4091209728.0,2,0
amplus,768,3,2,0.5737223094818441,0.7312254641249374,0.8102,0.1009700000286102,1998.0,7594163712.0,2,1
amplus,768,3,2,0.8639545877774868,0.5561243499143591,0.7111,0.1009700000286102,1995.0,7594163712.0,2,0
amplus,768,4,2,0.5380803202980348,0.7523805528022793,0.8246,0.1009700000286102,1998.0,10406173696.0,2,1
amplus,768,4,2,0.8029712412496507,0.5921364656235086,0.72975,0.1009700000286102,1881.0,10406173696.0,2,0
amplus,768,5,2,0.5176676727373344,0.766462822411246,0.83305,0.1009700000286102,1979.0,10560970752.0,2,1
amplus,768,5,2,0.7568905022627437,0.6331696422947103,0.74595,0.1009700000286102,1998.0,10560970752.0,2,0
amplus,768,1,3,1.327511417431758,0.2349343233407266,0.5495,0.1009700000286102,1752.0,3283669504.0,3,1
amplus,768,1,3,1.4679840283432315,0.1729761660493466,0.4981,0.1009700000286102,1022.0,3283669504.0,3,0
amplus,768,2,3,0.636478916463453,0.6887967626268581,0.7897,0.1009700000286102,1999.0,4091209728.0,3,1
amplus,768,2,3,0.9751580541599736,0.4571863042050711,0.6766,0.1009700000286102,1776.0,4091209728.0,3,0
amplus,768,3,3,0.5719498899414173,0.7345121039680753,0.8127,0.1009700000286102,1999.0,7594163712.0,3,1
amplus,768,3,3,0.8567885762364864,0.5618753598224786,0.71725,0.1009700000286102,1995.0,7594163712.0,3,0
amplus,768,4,3,0.541417670610564,0.7511875074178402,0.8252,0.1009700000286102,1996.0,10406173696.0,3,1
amplus,768,4,3,0.7921147486550677,0.602998099349574,0.73545,0.1009700000286102,1904.0,10406173696.0,3,0
amplus,768,5,3,0.5238981389139727,0.7567280428167045,0.828,0.1009700000286102,1992.0,10560970752.0,3,1
amplus,768,5,3,0.7478651000023298,0.6411188184737064,0.753,0.1009700000286102,1996.0,10560970752.0,3,0
amplus,768,1,4,1.322387185790428,0.2354128056304928,0.54815,0.1009700000286102,1858.0,3283669504.0,4,1
amplus,768,1,4,1.4682937688728117,0.1720227262566877,0.49605,0.1009700000286102,858.0,3283669504.0,4,0
amplus,768,2,4,0.6301325823571973,0.6920557281354383,0.79125,0.1009700000286102,1998.0,4091209728.0,4,1
amplus,768,2,4,0.950680863802654,0.4746625089043038,0.68485,0.1009700000286102,1703.0,4091209728.0,4,0
amplus,768,3,4,0.5707045584792472,0.7270866360109778,0.8125,0.1009700000286102,1999.0,7594163712.0,4,1
amplus,768,3,4,0.84920788463966,0.5578715183781857,0.7167,0.1009700000286102,1925.0,7594163712.0,4,0
amplus,768,4,4,0.5403009801898939,0.7504829826721033,0.82575,0.1009700000286102,1999.0,10406173696.0,4,1
amplus,768,4,4,0.7965641235257712,0.6067846586433312,0.7352,0.1009700000286102,1995.0,10406173696.0,4,0
amplus,768,5,4,0.5247459328831077,0.7651646702530313,0.8306,0.1009700000286102,1999.0,10560970752.0,4,1
amplus,768,5,4,0.7415444777760295,0.6363609989237526,0.7504,0.1009700000286102,1950.0,10560970752.0,4,0
dblp,256,2,0,0.5953498732430113,0.6516485295909463,0.6934,0.0404459983110427,1102.0,19323517440.0,0,1
dblp,256,2,0,0.6043305348587297,0.6400818988790759,0.6845,0.0404459983110427,1499.0,19444503552.0,0,0
dblp,256,3,0,0.5884768032288814,0.6575376123845051,0.6965,0.0404459983110427,1360.0,21260957184.0,0,1
dblp,256,3,0,0.6033257555510563,0.6400883860264792,0.6865,0.0404459983110427,1343.0,21260957184.0,0,0
dblp,256,4,0,0.583971714523158,0.6718171139423512,0.7049,0.0404459983110427,965.0,22674455552.0,0,1
dblp,256,4,0,0.5951841608628765,0.6531246625248486,0.6928,0.0404459983110427,1042.0,22674455552.0,0,0
dblp,256,5,0,0.5784772498502466,0.6765955721997408,0.7067,0.0404459983110427,1068.0,23379249664.0,0,1
dblp,256,5,0,0.585936845221425,0.6685540217428562,0.7014,0.0404459983110427,860.0,23379249664.0,0,0
dblp,512,1,0,0.6033405185256443,0.6395627757483751,0.6888,0.0404459983110427,968.0,3116616704.0,0,1
dblp,512,1,0,0.6037542831831342,0.6445285715391509,0.6891,0.0404459983110427,1436.0,3116616704.0,0,0
dblp,512,2,0,,,,,,,0,1
dblp,512,2,0,,,,,,,0,0
dblp,512,3,0,,,,,,,0,1
dblp,512,3,0,,,,,,,0,0
dblp,512,4,0,,,,,,,0,1
dblp,512,4,0,,,,,,,0,0
dblp,512,5,0,,,,,,,0,1
dblp,512,5,0,,,,,,,0,0
dblp,768,1,0,0.6000188889472252,0.649952333825542,0.6933,0.0404459983110427,1232.0,4601871360.0,0,1
dblp,768,1,0,0.6005286243991566,0.6474912819350653,0.6894,0.0404459983110427,1282.0,4601871360.0,0,0
dblp,768,2,0,,,,,,,0,1
dblp,768,2,0,,,,,,,0,0
dblp,768,3,0,,,,,,,0,1
dblp,768,3,0,,,,,,,0,0
dblp,768,4,0,,,,,,,0,1
dblp,768,4,0,,,,,,,0,0
dblp,768,5,0,,,,,,,0,1
dblp,768,5,0,,,,,,,0,0
dblp,1024,1,0,0.5934814123035994,0.6555172035941267,0.6982,0.0404459983110427,1305.0,6089396224.0,0,1
dblp,1024,1,0,0.5964375469167291,0.6589340117483169,0.7005,0.0404459983110427,991.0,6089396224.0,0,0
dblp,1024,2,0,,,,,,,0,1
dblp,1024,2,0,,,,,,,0,0
dblp,1024,3,0,,,,,,,0,1
dblp,1024,3,0,,,,,,,0,0
dblp,1024,4,0,,,,,,,0,1
dblp,1024,4,0,,,,,,,0,0
dblp,1024,5,0,,,,,,,0,1
dblp,1024,5,0,,,,,,,0,0
dblp,256,1,1,0.607027941625443,0.6353436078076438,0.6847,0.0404459983110427,1659.0,1630923776.0,1,1
dblp,256,1,1,0.6153567431813631,0.6247303832137859,0.675,0.0404459983110427,1441.0,1630923776.0,1,0
dblp,256,2,1,0.5947208084736185,0.6465283266572233,0.6903,0.0404459983110427,918.0,19444503552.0,1,1
dblp,256,2,1,0.6075173575632403,0.6365627277842529,0.6839,0.0404459983110427,1333.0,19444503552.0,1,0
dblp,256,3,1,0.591804216381147,0.6538886301240588,0.6935,0.0404459983110427,897.0,21260957184.0,1,1
dblp,256,3,1,0.6053883400666784,0.6357806019361618,0.6822,0.0404459983110427,994.0,21260957184.0,1,0
dblp,256,4,1,0.5829546730113147,0.6702847046477529,0.7039,0.0404459983110427,1231.0,22674455552.0,1,1
dblp,256,4,1,0.6000744773314598,0.6447590976241624,0.6889,0.0404459983110427,1160.0,22674455552.0,1,0
dblp,256,5,1,0.5820481569705759,0.6679631474959492,0.7019,0.0404459983110427,832.0,23379249664.0,1,1
dblp,256,5,1,0.5896521443535988,0.6642716597477121,0.6985,0.0404459983110427,1195.0,23379249664.0,1,0
dblp,512,1,1,0.5978943717586193,0.6427373685323693,0.6885,0.0404459983110427,1845.0,3116616704.0,1,1
dblp,512,1,1,0.6023293073048765,0.6461295791212385,0.6903,0.0404459983110427,1618.0,3116616704.0,1,0
dblp,512,2,1,,,,,,,1,1
dblp,512,2,1,,,,,,,1,0
dblp,512,3,1,,,,,,,1,1
dblp,512,3,1,,,,,,,1,0
dblp,512,4,1,,,,,,,1,1
dblp,512,4,1,,,,,,,1,0
dblp,512,5,1,,,,,,,1,1
dblp,512,5,1,,,,,,,1,0
dblp,768,1,1,0.6015021857322992,0.6549670923726378,0.6968,0.0404459983110427,1336.0,4601871360.0,1,1
dblp,768,1,1,0.6036399477884619,0.6482979452689275,0.6919,0.0404459983110427,1236.0,4601871360.0,1,0
dblp,768,2,1,,,,,,,1,1
dblp,768,2,1,,,,,,,1,0
dblp,768,3,1,,,,,,,1,1
dblp,768,3,1,,,,,,,1,0
dblp,768,4,1,,,,,,,1,1
dblp,768,4,1,,,,,,,1,0
dblp,768,5,1,,,,,,,1,1
dblp,768,5,1,,,,,,,1,0
dblp,1024,1,1,0.5941093013599873,0.6569253057775739,0.699,0.0404459983110427,1520.0,6089396224.0,1,1
dblp,1024,1,1,0.5963251364753727,0.6542294903684134,0.6962,0.0404459983110427,1406.0,6089396224.0,1,0
dblp,1024,2,1,,,,,,,1,1
dblp,1024,2,1,,,,,,,1,0
dblp,1024,3,1,,,,,,,1,1
dblp,1024,3,1,,,,,,,1,0
dblp,1024,4,1,,,,,,,1,1
dblp,1024,4,1,,,,,,,1,0
dblp,1024,5,1,,,,,,,1,1
dblp,1024,5,1,,,,,,,1,0
dblp,256,1,2,0.609471192253237,0.6204387660356038,0.6739,0.0404459983110427,1299.0,1630923776.0,2,1
dblp,256,1,2,0.6125570261426564,0.620455643233148,0.674,0.0404459983110427,1286.0,1630923776.0,2,0
dblp,256,2,2,0.593212270790084,0.6492995701349453,0.693,0.0404459983110427,1026.0,19444503552.0,2,1
dblp,256,2,2,0.6040664347517943,0.6334279659506553,0.6812,0.0404459983110427,1627.0,19444503552.0,2,0
dblp,256,3,2,0.5905638897886579,0.6622438316140201,0.6999,0.0404459983110427,980.0,21260957184.0,2,1
dblp,256,3,2,0.6062228677325268,0.6376314476437837,0.6841,0.0404459983110427,1344.0,21260957184.0,2,0
dblp,256,4,2,0.5813049434916966,0.6678821645028961,0.7017,0.0404459983110427,986.0,22674455552.0,2,1
dblp,256,4,2,0.6001617170531759,0.6425283935855899,0.6873,0.0404459983110427,858.0,22674455552.0,2,0
dblp,256,5,2,0.57938744645888,0.673463183899705,0.7037,0.0404459983110427,730.0,23379249664.0,2,1
dblp,256,5,2,0.5902874159420973,0.6538461534134724,0.6923,0.0404459983110427,954.0,23379249664.0,2,0
dblp,512,1,2,0.6007365824985249,0.6436689763821655,0.6907,0.0404459983110427,1202.0,3116616704.0,2,1
dblp,512,1,2,0.6017090986482061,0.6457740888967045,0.6913,0.0404459983110427,1245.0,3116616704.0,2,0
dblp,512,2,2,,,,,,,2,1
dblp,512,2,2,,,,,,,2,0
dblp,512,3,2,,,,,,,2,1
dblp,512,3,2,,,,,,,2,0
dblp,512,4,2,,,,,,,2,1
dblp,512,4,2,,,,,,,2,0
dblp,512,5,2,,,,,,,2,1
dblp,512,5,2,,,,,,,2,0
dblp,768,1,2,0.5968026762029083,0.6524679554726367,0.6957,0.0404459983110427,1561.0,4601871360.0,2,1
dblp,768,1,2,0.6004073324714535,0.650869056812307,0.6943,0.0404459983110427,1198.0,4601871360.0,2,0
dblp,768,2,2,,,,,,,2,1
dblp,768,2,2,,,,,,,2,0
dblp,768,3,2,,,,,,,2,1
dblp,768,3,2,,,,,,,2,0
dblp,768,4,2,,,,,,,2,1
dblp,768,4,2,,,,,,,2,0
dblp,768,5,2,,,,,,,2,1
dblp,768,5,2,,,,,,,2,0
dblp,1024,1,2,0.5955773028831054,0.6543848220366056,0.696,0.0404459983110427,1951.0,6089396224.0,2,1
dblp,1024,1,2,0.596518376299608,0.6582283460250989,0.6979,0.0404459983110427,1697.0,6089396224.0,2,0
dblp,1024,2,2,,,,,,,2,1
dblp,1024,2,2,,,,,,,2,0
dblp,1024,3,2,,,,,,,2,1
dblp,1024,3,2,,,,,,,2,0
dblp,1024,4,2,,,,,,,2,1
dblp,1024,4,2,,,,,,,2,0
dblp,1024,5,2,,,,,,,2,1
dblp,1024,5,2,,,,,,,2,0
dblp,256,1,3,0.6097646586155322,0.6258765999944778,0.6786,0.0404459983110427,1456.0,1630923776.0,3,1
dblp,256,1,3,0.6125731464938435,0.6275459359330626,0.6813,0.0404459983110427,1154.0,1630923776.0,3,0
dblp,256,2,3,0.5925942618147836,0.6606422434609819,0.699,0.0404459983110427,1560.0,19444503552.0,3,1
dblp,256,2,3,0.6038061581354427,0.6463745426079992,0.6892,0.0404459983110427,1424.0,19444503552.0,3,0
dblp,256,3,3,0.5888177767593483,0.6584546099469625,0.6981,0.0404459983110427,1032.0,21260957184.0,3,1
dblp,256,3,3,0.6023408664533915,0.6467351791346366,0.6891,0.0404459983110427,1659.0,21260957184.0,3,0
dblp,256,4,3,0.5784813897043924,0.6697860962566844,0.7036,0.0404459983110427,1285.0,22674455552.0,3,1
dblp,256,4,3,0.5945214325690279,0.6558346260988733,0.6952,0.0404459983110427,1140.0,22674455552.0,3,0
dblp,256,5,3,0.5835085908897388,0.669639543828586,0.7029,0.0404459983110427,844.0,23379249664.0,3,1
dblp,256,5,3,0.59579313151608,0.6520486454508916,0.6918,0.0404459983110427,696.0,23379249664.0,3,0
dblp,512,1,3,0.6018738132872717,0.6415790953914121,0.6868,0.0404459983110427,1502.0,3116616704.0,3,1
dblp,512,1,3,0.6069679197914959,0.6377619115680083,0.6851,0.0404459983110427,1046.0,3116616704.0,3,0
dblp,512,2,3,,,,,,,3,1
dblp,512,2,3,,,,,,,3,0
dblp,512,3,3,,,,,,,3,1
dblp,512,3,3,,,,,,,3,0
dblp,512,4,3,,,,,,,3,1
dblp,512,4,3,,,,,,,3,0
dblp,512,5,3,,,,,,,3,1
dblp,512,5,3,,,,,,,3,0
dblp,768,1,3,0.597718048433652,0.652472136202124,0.6959,0.0404459983110427,1195.0,4601871360.0,3,1
dblp,768,1,3,0.6004952822705804,0.6533573651115396,0.6935,0.0404459983110427,1510.0,4601871360.0,3,0
dblp,768,2,3,,,,,,,3,1
dblp,768,2,3,,,,,,,3,0
dblp,768,3,3,,,,,,,3,1
dblp,768,3,3,,,,,,,3,0
dblp,768,4,3,,,,,,,3,1
dblp,768,4,3,,,,,,,3,0
dblp,768,5,3,,,,,,,3,1
dblp,768,5,3,,,,,,,3,0
dblp,1024,1,3,0.5941749778370544,0.6555314124181335,0.6972,0.0404459983110427,1317.0,6089396224.0,3,1
dblp,1024,1,3,0.5975466645547983,0.6561654368466663,0.6954,0.0404459983110427,1575.0,6089396224.0,3,0
dblp,1024,2,3,,,,,,,3,1
dblp,1024,2,3,,,,,,,3,0
dblp,1024,3,3,,,,,,,3,1
dblp,1024,3,3,,,,,,,3,0
dblp,1024,4,3,,,,,,,3,1
dblp,1024,4,3,,,,,,,3,0
dblp,1024,5,3,,,,,,,3,1
dblp,1024,5,3,,,,,,,3,0
dblp,256,1,4,0.6102702260049824,0.626188287233,0.6796,0.0404459983110427,1441.0,1630923776.0,4,1
dblp,256,1,4,0.6141475879748708,0.6247577662735745,0.6794,0.0404459983110427,1149.0,1630923776.0,4,0
dblp,256,2,4,0.5931880444069069,0.6513498374954674,0.6935,0.0404459983110427,1323.0,19444503552.0,4,1
dblp,256,2,4,0.600940393116106,0.6423300408347108,0.687,0.0404459983110427,1477.0,19444503552.0,4,0
dblp,256,3,4,0.5873416057968754,0.663324316860318,0.6997,0.0404459983110427,1133.0,21260957184.0,4,1
dblp,256,3,4,0.6026528575533897,0.6453453686494435,0.6869,0.0404459983110427,1702.0,21260957184.0,4,0
